label,text,text_length,sentiment
1,HDMI ポート に さして 、 AC アダプタ を コンセント に さして 、 後 は TV に 出て くる 案内 の 通り に 進める だけ 。 無線 LAN の ルーター が バッファロー 製 な ので WPS で いける か なぁ 、 と 心配 して い ました が 、 それ も 一 発 OK ！ プライム 会員 なら 無料 で 見 られる コンテンツ も 多く 、 けっこう 楽しめ そうです 。 製品 自体 に 不満 は あり ませ ん が 、 コンテンツ が ちょっと 古い の は 残念です 。 タイミング が 悪く 、 「 キルミー ・ ベイベー 」 が 見 られ なかった の は 致し方ない でしょう 。,315,ポジティブ
1,複合 機 ： MG3130 の ため 購入 。 インク の 減り が 早い 機種 な ので 、 この 大 容量 を 頻繁に 買って い ます 。  買う 時期 に より 多少 の 変動 は ある と 思い ます が 、 今回 購入 する に あたって は 【 価格 .com 】 で 上位 に 出て きた 商品 より 安く 買え ました 。  リペア を ストック する 分 に は 後日 届いて も 構わ ない ので 、 できる だけ 安価に 手 に 入れ たい もの です 。  以前 の 機種 で は 純正 以外 の インク も 使って い ました が 、 原因 不明の 故障 で 機種 変 して から は 、 純正 インク を 使って い ます 。  ちなみに 、 カートリッジ の 廃品 に ついて は 、 他 店 購入 品 でも 全て アスクル さん で 引き取って 貰える ので 、 問題 あり ませ ん 。  個人 の 方 でも 、 お 勤め先 で お 願い できる かも しれ ない です ね 。,458,ポジティブ
0,商品 に は 何の 問題 も あり ませ ん 。  しかし 、 すぐ に なくなって しまう の が 欠点 です 。  なくなれば 、 また 、 新しく 買い 足さ なければ なり ませ ん 。 そして 、  結構 高い のです 。  プリンター は 、 インク を ドンドン 買わ せる こと で 成り立って いる  商品 だ と 思え ます 。,175,ネガティブ
0,Amazon さん 系 の 価格 に ついて は 、 以前 から 価格 の 変動 が 多い ようです ね ！ 今回 も 、 ここ ぞ ！ と 思い 購入 し ました が また 少し 下がり ました 。 それ から ２ 〜 ３ 日 経つ と かなり 上がり ます 。 6000 円 を 起点 と した １ 割 の 上下 は 大き すぎ ませ ん か ？  商品 自体 の 品質 及び 信頼 性 が 優等 生 な ため 、 それ だけ が 残念です 。 同じ もの なら 安定 した 低 価格 で 提供 して ほしい と 願い ます 。,267,ネガティブ
1,PC の DVD ドライブ が DVD を 読み 込ま なく なった ので 購入 し ました 。  CD は 読み 込めて DVD を 読み 込む と エクスプローラー が フリーズ する 症状 でした 。  1 回 使用 した だけ で は 改善 し ませ ん でした が  10 回 ほど 使って から 改善 した と いう レビュー も 見た ので  ダメ もと で 10 回 使用 して みた ところ 本当に 読み 込む ように なり ました 。,228,ポジティブ
1,PSP3000 用 に 8GB を 購入 。 PSP で フォーマット し 、 メモリースティック 内 に 自動 的に フォルダ も 再 構築 さ れ 、 問題 なく 作動 して ます 。  現 時点 で 他 社 製 より 900 円 ほど 割高です が 、 他 社 製 の レビュー に 賛否 に 不安 感 を 覚え こちら を 購入 。 純 製 の 安心 感 に 投資 した と 思えば 不満 は あり ませ ん 。  それ でも 一昔 前 に 比べたら 破格の 安 さ だ と 思い ます 。,250,ポジティブ
1,"発売 日 に 届いて すぐ に 初期 設定 し ました が 、 最初の 言語 設定 を 日本 に すれば あと は 懇切 丁寧です 。  設定 後 の 操作 ガイド の ビデオ は 少し 長い です が 、 この 手 の が 初めて の 方 に は 判り やすい 内容 です 。  Amazon アカウント が 紐 付さ れた 状態 で 届く ので 、 Amazonmi ミュージック ・ ライブラリ や プライム ・ ビデオ 、  Cloud  Drive の 写真 など ログイン 設定 も 不要で すぐ に 利用 でき ました 。  画質 は 思って いた より 高 画質 で レスポンス も 良く 、 ストレス は あまり 感じ ませ ん 。  音声 は 少し 大き 目で 、 ＴＶ や アンプ の ボリューム を 普段 より 少し 下げる 必要 が あり ました 。  付属 の リモコン は シンプルで 操作 性 や 反応 も 良い です 。  Fire と iPad  Air で リモコン 用 アプリ も 使って み ました が 、 音声 検索 と キーボード が 追加 さ れる 以外 は  付属 リモコン と 操作 性 が 同じな ので シンプルで 判り やすい 。  動作 中 は 結構 熱 を 持ち ます が 、 使用 して い ない 時 は スリープ 状態 に なり 熱 は ほとんど あり ませ ん 。  まだ 、 すべて の 機能 は 試して い ませ ん が 、 メンバー 割引 と は 言え 1,980 円 に して は とても 満足な 機能 と 性能 の デバイス だ と 思い ます 。  ≪ 追記 ≫ BRAVIA の USB から 給電 出来た と の レビュー を 拝見 し 、 試したら 問題 無く 動作 して ます 。 警告 メッセージ も 出 ませ ん 。 また 、 SONY の AV アンプ 「 STR-DN1050 」 の フロント USB でも 問題 無く 使用 でき ました 。",870,ポジティブ
1,安い の に 丈夫  いい です ね 。  急速 充電 に も 対応 して おり 、 買って よかったー,53,ポジティブ
1,"Very  nice  and  sturdy,  will  buy  again",43,ポジティブ
1,本体 側 は 堅い プラスチック で 覆わ れ 、 樹脂 製 の マグネット 付き カバー で 覆う 形状 。 Air2 の 薄 さ を 損なわ ない 程度 の 厚み で 、 見た目 も 酷く は なし 。  音量 ボタン が 若干 堅く 感じ 以外 に 大きな 欠点 は 見当たら ず 、 値段 を 考えれば 、 とても 良い 商品 だ と 思い ます 。,180,ポジティブ
0,購入 後 ３ 日 で データー の 書き 込み 、 フォーマット が でき なく なり ました 。  カスタマー サービス の 対応 も 最悪で データ を 消せ ない まま 送り 返して くれ と か  これ で 個人 情報 が 漏れたら どう する の か ？ を 問い合わせて も 漏れた 事 が ない から  わから ん と か 、 、 、 とにかく 口調 は 丁寧だ が 訴え られて も 仕方がない と 言わ れる 程  気分 が 悪く なる 対応 でした 。  いま まで Transcend の 製品 を 使って い ました が 二度と 購入 する こと は ない です 。,296,ネガティブ
1,いつも 注文 して い ます 。 純正 品 が 量販 店 より 千 円 以上 安い です 。  今回 は 年賀 状 が あった ため と 思い ます が 、 早く なく なって しまい ました 。,99,ポジティブ
1,ＣＤ ー Ｒ も ＤＶＤ も 、 いつも 太陽 誘電 製品 を 使って い ます 。  大変 満足 して い ます 。,60,ポジティブ
1,設定 に 時間 は 掛かり ませ ん でした 。  今 まで は hulu を スマホ から 楽しんで いた ので 、 大 画面 で 続き から 見 られて 嬉しい です 。 選択肢 が 多い と 生活 が 充実 し ます ね ！  手軽で お 手頃な ので 高 評価 です 。  使って いれば 、 操作 は 慣れ ます よ 。  実家 に も 進めて み たい と 思い ます 。,193,ポジティブ
1,10 年 以上 使用 して い ます が 太陽 誘電 の CD-R は ただ の 一 回 も エラー は あり ませ ん でした 。 これ から も 続けて 使用 し たい と 思い ます 。,97,ポジティブ
0,もう 二度と 買わ ない … 買って 後悔 です 。  貼る とき に ヒビ は いり ました …,50,ネガティブ
1,持ち やすい し 色 も きれいで 気に入り ました 。  これ で 500 円 弱 なら お 得です,52,ポジティブ
1,同じ 商品 を 地元 の 家電 量販 店 で 購入 する と 、 結構 価格 差 が ある 。 発注 して から 手元 に 届く まで ほぼ 一 日 であり 、 品質 、 価格 と も 満足 して いる 。,104,ポジティブ
1,色々 試して み ました が 、 特定 の 色 が ずれたり 、 時間 経過 に よる 色 の スリップ が 起き ませ ん 。  プリンター は 、 昨年 買った エプソン の 複合 機 です 。  以前 は 、 風景 写真 は カメラ 店 に 出す の が 一番 と 考えて 、 プリンター で 印刷 する こと は あり ませ ん でした が 、 この 用紙 を 使って 以来 、 カメラ 店 に 出す こと は なくなり ました 。,221,ポジティブ
1,1 枚 しか 焼いて い ませ ん が 、 エラー も 無く 焼け ました 。 ＋ R  DL は 一般に 値段 も 高く 、 頻繁に 使う もの で は ない ので 、 他の 方々 の 評判 で 選び ました が 、 正解 だった と 思い ます 。,127,ポジティブ
1,最低 でも 3000 円 は する 商品 。  お 安く 提供 して いただき 、 感謝 です ね 。 本当に お 買い得 です ！ ！,69,ポジティブ
1,接続 は 簡単で 画質 も まあまあ 。 レスポンス が もう 少し 速い と いい けれど 、 不満 と いう ほど で も ない 。 良い 買い物 でした 。,82,ポジティブ
0,プリンター MG ７５３０ で 今 まで 3 回 ほど この 商品 を 使用 し ました 。 普通に 使用 出来て いた ので コスト パフォーマンス が 良い と 喜んで い ました 。 しかし 、 最近 頻繁に シアン (c) 色 が 目 詰まり して 何度 も クリーニング を 繰り返した けれど 、 結局 、 空 に なる まで インク の 消耗 を 伴って 解決 せ ず 。 困って 、 価格 は 高い が キャノン 純正 の 大 容量 タイプ に 変えたら 一 発 で 直り ました 。 さすが 、 純正 でしょう か 、 もう この 商品 は 買い ませ ん ！ ！ 、 、 、 、 しかし 価格 は 高 過ぎる 純正 品 。,322,ネガティブ
1,大 容量 は 交換 頻度 が 少なくて 便利です 、 毎回 こちら に し たい です 。,46,ポジティブ
1,Mac  G4 を 使用 して い ます 。 使用 して 10 年 以上 たって いた のです が 、 故障 も なく 動いて いた の に ある 朝 急に 時計 が リセット 。 内蔵 電池 を 交換 し ました が 、 2 日 で 無 反応 に ・ ・ ・ 。 止まる 直前 に HD から の 異 音 は なかった ので 、 藁 を も すがる 思い で 購入 。  無事 データ の 取り出し に 成功 し ました ！ ！  どうしても 取り出し たい 昔 の データ が あった ので 、 大 感激 です 。  詳しい 説明 書 は あり ませ ん が 、 ネット で 調べれば 多少 の 機械 音痴 でも わかり ます 。  本当に 購入 して よかった です 。,339,ポジティブ
1,Wii の wifi で は 電波 状況 に より 瞬断 する こと が ある ため 、 優先 に し ました 。  純正 品 は 結構な 値段 し ます が 、 これ で 全く 問題 なく 接続 でき ました 。,108,ポジティブ
1,やばい 、 便利 すぎ ！  家 の 無線 LAN は 上り 下り が 遅い 方 だ けど 、 快適に つかえて ます ！,62,ポジティブ
1,これ まで は Anker の 編み こみ 式 の ケーブル を 使用 して い ました が  今回 ケブラー 繊維 で 耐久 性 も 良 さ そうな ので こちら を 試して み ました  柔らか さ は 純正 並み で 編み こみ 式 より 細く 使い 回し は 良い で す  Litning 端子 部 も ケース 干渉 する ほど は 大きく なく  コネクタ の 首 の 部分 も 大丈夫 そうで す  モバブ と 一緒に 持ち歩く のに 調度 良い と 思い ました,240,ポジティブ
1,簡単に 設定 が できて 、 動画 を テレビ の 大 画面 で 見る こと が でき 満足 して い ます,55,ポジティブ
1,次の 日 に 届き ました 。  年賀 状 を 作って た ので すぐ 届いて たすかり ました 。  また 、 困ったら 助けて もらい ます 。,75,ポジティブ
1,PSP を 使い こなす なら この くらい の 容量 無い と きつい です ね 。  メモリースティック に 入れる の は セーブ データ だけ で は あり ませ ん 。 PLAYSTATION  Store で ゲーム 買ったら 1 本 400 〜 700k くらい の 空き が 必要です 。 人気 の モンスターハンター 2G の メディアインストール に は 1G くらい 必要です 。 動画 ファイル だって 映画 1 本 400k くらい の 容量 を とって しまい ます 。  と いう こと で 、 もはや 1G 、 2G と いった メモリー で は 不十分で は ない でしょう か 。 値段 は 高く 感じる かも しれ ませ ん が 、 少ない 容量 を 買った 後 に また 買い 足す こと 考えれば そんなに 高く は 感じ ない と 思い ます 。 今 は 満足です が 将来 は PSP を MP3 プレーヤー と して も 使い たい ので 、 32G 出たら 買い 換えよう と 思い ます 。,472,ポジティブ
1,設定 も 使い 方 も 簡単で よかった です 。  自宅 の テレビ でも 楽しめる の は すごく いい です 。,60,ポジティブ
0,Amazon  の ビデオ 等 は 非常に 良い が 、 この ステック を HDMI  ② 差し 込む と テレビ 画像 が 時々 乱れる 。 何 か 干渉 して いる ので は ？,93,ネガティブ
1,黒 が 無くなった ので 、 ついでに こちら も 注文 し ました 。  これ で 年賀 状 の 分 は 大丈夫 ！ ？,62,ポジティブ
1,グローバルな 企業 な だけ に 、 言葉 や 文字 に 頼ら ない 操作 説明 を 心得て いる 。  操作 性 の シンプル さ に 脱帽 し ました 。  設定 は 簡単 。  本体 に ケーブル を つないで 、 コンセント と HDMI ポート に 差し 込んで 、  TV 画面 に パスワード を 入力 して 自宅 の ネット 環境 に 接続 し 、  説明 担当 の 男子 が 現れる の を 待つ だけ 。  有頂天に なって 、 ついつい 「 CSI 」 を 見 まくって しまい 寝不足に ・ ・ ・  ブルーレイ レコーダー が 宝 の 持ち 腐れ に なり そうです 。  日本 の メーカー も 、 消費 者 が 何 を 求めて いる か を もっと 研究 して ほしい 。,352,ポジティブ
1,本体 の 色 が ブラック で 、 とても 気に入って ます 。  性能 評価 は 時間 が 必要です が 、 現 時点 で は 不 具合 も 無く 、 満足です 。,84,ポジティブ
1,プライム 会員 の 割引 で 買った ので 安かった 、 お 試し の つもり であった が 、 想像 以上 に 画質 が 良く プライム ビデオ を 楽しめる 。  私 が 2015 年 に 買った 電気 製品 の 中 で は 、 ベスト １ の 金 賞 である 。  もう すぐ TV を ４ K の もの に 買い 替える のだ が 、 そう なる と Fire の ４ K が 欲しく なって しまう の かも しれ ない ？,218,ポジティブ
1,安価な ので 、 ダメ もと で 購入 し ました が 、 そんな こと は 全然 あり ませ ん 。,52,ポジティブ
0,ドライブレコーダ 用 に Ｔｒａｎｓｅｎｄ  ｍｉｃｒｏ SDHC  32G  を ２ 個 購入 、 車載 温度 計 ２８ 度 （ 地元 気象 台 ２４ °～ ２６ ° ） で 、 駐車 状態 から 車 を スタート （ ドライブ レコーダー も 連動 ） モニター 映ら ず 、 記録 も さ れ ず 、 ２ 個 と も 車 内 の 温度 が 高く なる と 、 アクセス し なく なった 。  ２ 個 と も 同様  他 社 製 ３２ GDHC に 交換 ・ ・ 問題 なし,241,ネガティブ
1,プリンター を 2 台 変えて 印刷 して み ました 。 どちら の プリンター でも きれいに 発色 して ます 。 髪 もや や 厚 めで 良い です 。 価格 も この 程度 なら 満足です 。,102,ポジティブ
1,プリント 後 の ペーパー を 製本 して も カール し ない ので 整理 が 綺麗に できる 。,51,ポジティブ
1,思って いた より 素材 ・ 縫製 ともに しっかり して いて 、 持ち歩き の 際 に 重宝 して い ます 。,59,ポジティブ
0,XPERIA の 急速 充電 用 に 購入 。  マグネット 式 の 充電 は 外れ やすくて ストレス が たまる ので 、 コネクタ で 充電 し たい と 思って 購入 。  RAVPower の 24W  2 ポート アダプタ を 併用 し 、 充電 を 試みた のです が 、 アンペア 計測 を して みた 所 、 最大 0.85A しか 無く 、 鈍 足 でした 。 しかも USB1.0 って 認識 さ れて る … 。  試しに au の 純正 アダプタ を 使用 して 充電 して みたら 、 今度 は USB2.0 認識 した もの の 、 速度 に 変化 無し 。  別の 会社 の マグネット 式 の 充電 ケーブル は 最大 1.8A 程度 あった んだ けど … 。  XPERIA 対応 して ない の か 、 それとも この ケーブル 自体 が 不 良品 な の か 。  さて 、 どっち な んでしょう か ね 。  XPERIA 対応 して ない なら 表題 に 騙さ れた 気分 です 。  30cm ケーブル の 長 さ が いい な と 思った だけ に 、 使い物 に なら なくて 残念です 。  お 金 の 無駄遣い でした 。,541,ネガティブ
0,音声 入力 コネクター 部分 の 接触 不良 が よく 起こり ます 。 モノラル 音声 状態 です 。 端子 を 押し 込んで 気持ち 引出す と 音声 が ステレオ に なり ます 。 内部 コネクター の 端子 が 変形 して いる の か 判り ませ ん が 、 初回 から 接触 不良 ぎみです 。,155,ネガティブ
0,使って 初日 に ケーブル で は なく 金属 部分 の 根元 から 折れた 。 使い 方 も 多少 良く は なかった けど 、 まさか 初日 から 壊れる と は 。,86,ネガティブ
0,あたかも 、 quatab  用 の 商品 ページ で quatab に 装着 した 際 の レビュー に 見え がちです が 、 他の 機種 と の 総合 レビュー の ようです 。  それ に 気づか ず 、 qua  tab01 用 に 購入 し ました が 、 感度 が 悪く なり 、 ストレス たまり ます 。  購入 予定 の 方 は ご 注意 を 。,184,ネガティブ
1,古い cd コンポ の 途切れ が あり 何とか なら ない か 、 と 父 が クリーナー が 、 欲しい と  アマゾン で 調べて 、 値段 が 安かった の と プレピュー で 、 確認 して 購入 。 途切れ も なくなり 、 音 も いい と 電話 あり 喜んで ました 。 安くて よい 商品 でした 。,160,ポジティブ
1,持ち歩き 用 で 購入 し ました 。  いま まで 非 正規 品 の 安物 ばかり 買って いた ので 、 ちょっと 反省 して 、 いい の かって み ました 。  フィット 感 が いい です ね,103,ポジティブ
1,商品 発送 まで も スムースでした し 、 商品 自体 も 大変 気に入り ました 。 最初 は 家電 用品 店 で 見て いた のです が 、 値段 も 質 も こちら で 買った 方 が ずっと よかった です 。,111,ポジティブ
1,セミ クリア を 購入 し ました 。 装着 後 すぐ に アスファルト に 落として しまい ました が 本体 は 問題 なし でした 。,71,ポジティブ
0,写真 に 騙さ れ ました 。  純正 品 だ と 思った の に 違う もの でした 。  紛らわしい ので ちゃんと した 商品 の 写真 を 載せて 下 さい  星 一 つ も つけ たく ない,101,ネガティブ
0,メール 便 で 到着 し ました 。  写真 の 通り 硬 めの 軟 質素 材 の やや 薄手の ケータイ カバー です 。  他の 方 が 書か れて いる マイク 穴 の 件 は 、 どうやら 改良 が なされて いる ようで 、 ジャスト の 位置 に 穴 が あけて あり ました 。  商品 説明 で 「 装着 した まま 充電 可 」 と なって い ます が 、 どうも これ は 「 装着 した まま でも [ マイクロ USB で ] 充電 可 」 の 意 の 様 です 。  カバー が 分厚く 、 裏 の 充電 端子 を 使って の 充電 は 出来 ませ ん でした 。  で 、 ある ならば 、 他 に も 使い 勝手 の 良い カバー は 他 に も ある わけです 。  硬 めの 素材 の デメリット 、 1. 滑り やすい  2. 落下 時 の 保護 は あまり 期待 でき ない  軟 質素 材 の デメリット 、 3. かさばる ( 分厚い カバー に 比べれば 幾分 ましです が )  4. 専用 充電 器 で 充電 でき ない  と 、 双方 の 悪い ところ 取り の カバー と いう こと に なり 、 私 の 使い 方 で は この 買い物 は 失敗 だ と 思い ました 。  どちら に も ない メリット は 、 極めて 外れ にくい 事 くらい か なぁ と 思い ます 。,618,ネガティブ
1,新しく タブレット を 購入 した ので 液晶 部分 を 保護 する フィルム 的な もの を 探して い ました 。  タッチ 感度 に 難 あり な ガラス フィルム が 多い 中 で 、 こちら の 商品 は 今 の ところ 問題 なく 使用 できて い ます 。  画面 も 綺麗に 表示 さ れて おり 、 タッチ 感 も “ ぬるぬる ” 、 引っかかる こと も なく 操作 が 続け られ ます 。  貼り付ける の に 役立つ 、 画面 を きれいに する アルコール の クロス や ホコリ を 取る シート ？ の ような もの まで 添付 さ れて おり  きれいに 貼り付ける こと も 出来 ました 。  いい 商品 だ と 思い ます 。,335,ポジティブ
0,ベンチマーク を 何度 か 測って みた ところ 、  読み 込み 速度 で 28MB 前後 出て いる もの の 、  書き 込み 速度 が 15MB 、  その後 は 10MB と 出て しまい 、 がっかり 。,109,ネガティブ
1,PC に 有線 LAN の ジャック が なくて 購入 し ました 。  Windows  10  Home  64bit で 、 ASIX  AX88772  USB2.0  to  Fast  Ethernet  Adapter と して 動作 。 こちら の 環境 で は ドライバ の インストール は 必要 なし でした 。  OS  X  El  Capitan  10.11.2 の Mac でも 試して みて 、 やはり 特に ドライバ を インストール する こと なく AX88x72A と して 使え ました 。,268,ポジティブ
1,リーズナブルな 価格 、 設定 、 操作 も 簡単 。 満足 して い ます 。  操作 は TV の リモコン で でき ます 。,67,ポジティブ
1,スマホ や PC を 起動 する こと なく ネット 動画 が み られ ます 。  有料 動画 は もちろん です が 無料 動画 も 豊富に あり 、 最近 の テレビ 番組 が ツマラナク 感じる 人 に は 良い と おもい ます 。,122,ポジティブ
1,中古 の プリンター を 購入 した けど 残 が かなり あった ので やっと 一 つ 使い ました が さすが 純正 を 買って よかった なあ と 思い ます 。  前 の プリンター で 互換 の インク を 購入 して いて 問題 は なかった のです が 、 はがき の 連続 印刷 が 出来 なく なった ので 中古 の プリンター を  買い インク だけ は 純正 を と 思い 買い ました 。,208,ポジティブ
1,全て に 対応 。 とても 便利な 商品 だ 。 仮に 普段 は 使う 予定 が なく と も １ つ 手元 に 置いて おく と 良い 。 いざ と いう 時 に 。,85,ポジティブ
1,かなり 荒く 使って い ます が 、 表面 が 破けたり する ような 事 も 無く ばっちり 使えて い ます 。  表面 は 良い のです が 、 裏 側 の サラサラ した 生地 の 部分 は 手垢 な ので 汚れ やすく 、 角 や 淵 が すぐ に 黒 っぽく なって き ます 。  ホールド 感 も 保護 も ばっちり です 。  他 社 ケース も 良く あり ます が 、 寸法 が 液晶 表示 部 に 合わせて 作ら れて おり 、 生地 も 厚み が ある ので  iPad の 表示 を 横向き に した 時 、 画面 下 から の フリック が ほぼ 出来 ませ ん 。,300,ポジティブ
1,こんなに 小さな スティック を テレビ に 挿す だけ で 、 無料 ビデオ が 見 放題 。 有料 作品 も 返す 手 間 いら ず で ラクラク 。 これ まで アマゾン で アレ も コレ もと 購入 して き ました が 、 買って 良かった もの ナンバーワン です 。 映画 好き 、 テレビ 好き の プライム 会員 は 、 買って 損 は ない と 思い ます 。 私 は 、 某 レンタル ビデオ の 定額 コース を 解約 し ました 。,231,ポジティブ
1,質感 よし 、 手触り よし 、 値段 よし 、 高級 感 あり 。 満足の いく 逸品 ！,47,ポジティブ
1,安価である こと から とりあえず 購入 。 設定 や 使い 勝手 が 予想 以上 に 良い 。  あと は prime  video が 充実 して もらえれば と 期待 を 込めて 星 5 つ です 。,104,ポジティブ
0,「 超 高速 転送  430MB/s 」  に 釣ら れて 買って み ました 。  たった今 、 Windows10 マシン で USB3.0 接続 して 、 約 10 万 の ファイル （ 約 1TB ） データ を 内蔵 HDD から コピー して い ます が 、 転送 速度 は 平均 して  23MB/s  くらい しか 出て い ませ ん 。 コピー 終了 の 予測 時間 は 、 なんと 16 時間 ・ ・ ・ 。  こんな もん な の ？ ？,232,ネガティブ
1,年賀 状 や ちょっとした テキスト の プリントアウト で の 使用 、 純正 の 安心 感 で 購入 です,56,ポジティブ
0,家 の 録画 機 と は 相性 が 悪かった ようで  シャープ の AQUOS で テレビ に 内蔵 型 です が  だめでした 。,68,ネガティブ
1,注文 して から 発送 まで 迅速な 対応 を して 貰い 商品 的に も 気に入って おり ます 。 永久 保証 ＳＰ ００４ ＧＢＳＤＨ １０ Ｖ １０ も ついて おり 助かり ます 。,97,ポジティブ
0,8  ヶ 月 余りで 認識 でき なく なって しまい ました 。  au  GALAXY  SII  WiMAX  (ISW11SC)  用 に 昨年 の 盆 期間 に 購入 した のです が 、 この レビュー を 書いた 日 の 朝 に なって 突然 読み 込め なく なり 、  PC  から も 読み 込め ませ ん でした 。  アプリ も いく つ か 移動 さ せて いて 、 撮影 した 写真 データ が 詰まって いた こと に 加え 、 PC  に バックアップ を 取って い なかった ため 、  完全に お手上げ 状態 です 。  au  W51T  時代 から 使って いる  PQI  製 の  microSD  カード  (1  GB  です が … )  の 方 は 今 でも 読み書き が 問題 なく できて いる ので  品質 を 疑わ ざる を 得 ない です ね … 。  次回 新調 する とき は ほか の メーカー の やつ を 選ぼう と 思い ます 。,454,ネガティブ
0,Windows タブレット を 無線 で より 手軽に 使い たい と 思い 購入 し ました 。 でも 、 つながり にくかったり 、 画像 は 見 れて も 音声 が 出 ない など 不 具合 が よく 起こり ます 。 しっかり 繋がる 時 に は タイミング の ズレ など も なく 、 快適な のです が … 。,163,ネガティブ
1,旅行 写真 を いつも 大量に プリント する のに 、 経済 的 プリント 用紙 と して 以前 から 使い 続けて い ます 。 光沢 も 発色 も 大変 よく 、 用紙 の 厚 さ も 厚 過ぎる こと なく 扱い やす さ は 抜群です 。,125,ポジティブ
1,リモコン の 操作 は 簡単で 、 タイトル の 選択 範囲 も 広い 。 今後 の 追加 が 楽しみ 。,54,ポジティブ
0,１０ 枚 中 １ ～ ２ 枚  磁気 エラー が 起こり フォマット が 出来 なく 全く 使え ない ！,54,ネガティブ
1,快適に 見え ます 。 便利です 。 お 買い得 。 買って よかった 。 大 満足 です 。,48,ポジティブ
1,起動 直後 の 言語 設定 が 少し 解り にくかった 点 を 除けば 問題 は 感じ ない 。  価格 相応の 画質 であり 不満 は ない が 、 映画 など 再生 開始 数 秒 後 で 一瞬 画像 ・ 音声 が が 途切れる こと が 多い の が 気 に なる ところ だ が 通信 環境 に よる もの かも しれ ない ので 当面 様子 見 である 。  すべて の 動画 が メニュー から 表示 さ れて い ない 様 に 思わ れる ので 、 動画 一覧 の 表示 方法 を もっと 工夫 して 欲しい 。,263,ポジティブ
1,インク と して どう 評価 すれば よい か わから ない が 、 しっかり と した 色 が 出て いる 。,57,ポジティブ
1,子供 が 飽き ず に 使って ます し 。 これ が あれば ちょっと 待って いて ほしい 時 や 友達 が 遊び に 来た 時 に サクッと 見 れて とても 便利 。 今 は ドラえもん や クレヨン しん っ ちゃん の 映画 が ほとんど 見 れる ので 子供 達 は 大喜びです 。 仮面 ライダー シリーズ は あり ます が ウルトラ マン も 追加 して ほしい か な ？,198,ポジティブ
0,値段 の 割に は 余り 良く ない ❗ スタンド を 支える ストッパー が ちゃ ちい 余りに も 期待 外れ これ から 購入 検討 を 考え られ ない いる かた は よく  見極めて 購入 した 方 が 良い,111,ネガティブ
0,昔ながら の フィルター の ような もの で 簡単に 装着 できる か と 思い  購入 し ました 。  上手に 貼る こと が でき ず 、 さらに ３ 層 に なって いる と 知ら ず に 、 全て を はがして しまい 、 もう 使え なく なって しまい ました 。  先 に こちら の レビュー を 確認 する べきでした … 。  大 損です ！  かなり 、 慎重な 性格 で ない と 上手く 貼れ ない と 思い ました 。 私 に は 、 無理 ！  説明 書 の 意味 も 全く 分かり ませ ん 。 接着 面 りけい シート '@ ？  表面 りけい シート 'A ？  金額 が 金額 です ので 、 器用で ない 方 は 、 購入 を 控える こと を お 勧め し ます 。,357,ネガティブ
0,注文 日 :2015/08/14  2015/11/20 現在  『 輸送 中 』 だ そうで す  まさか ? と チェック したら Amazon 発送 の 『 輸送 中 』 が 他 に も あり ました !,106,ネガティブ
1,純正 インク で 、 この 値段 なら 文句なしです 。  ○ 天 なんか より も 安い ので お すすめ ！,57,ポジティブ
1,他の メーカー ５ 枚 の 内 ３ 枚 不良 、 三菱 さん の １０ 枚 すべて 問題 なし 、 おす す めな 商品 です 。,66,ポジティブ
0,以 外 と 早く 届いた ので 、 びっくり です 。  でも 、 私 の iPad で は ぴったり はまり ませ ん でした 。 ガッカリ です 。  デザイン は スゴく 良い のです が 、  手 で 押さえて 使う 事 に し ました 。,125,ネガティブ
0,プリンタ は 安売り する が 、 消耗 品 の インク は 高 すぎ ない か ？  なぜ これほど インク が 高価な の か 理由 が 知り たい 。,79,ネガティブ
1,使い 易い です 。 取り付け 、 取り外し も 簡単で 持ち 運び も 楽です 。 希望 が ある と すれば 、 バス パワー で 動作 出来たら 嬉しい です 。,85,ポジティブ
1,凄く 使い 勝手 良く 、 満足です ！ 気に入り ました ！ 知り合い に も すすめ ます ！,50,ポジティブ
0,純正 品 は 6000 円 近く して 、 あまりに 高い ので  安い エコ 商品 を 使って いて 問題 なかった が 、 年賀 状 を 印刷 する と 真っ赤に なって しまった 。  純正 品 を 買って 入れ替えた が 治ら ず 、  電機 屋 に 持って いく と 一切 補償 は 効か ず 、 新 製品 を 買う より 修理 は はるかに 高い と の こと 。  ほか の メーカー だ と 壊れた と か 聞か ない と いう ので 、 他 メーカー を 勧め られた 。  エプソン は 純正 品 以外 は 壊れる ように プログラム さ れて いる らしい 。  他 メーカー は とっても 綺麗で 調子 が いい 。 純正 品 インク でも 安い 。  今 まで で エプソン 5 代 目 だ が 2 度 と エプソン は 買わ ない 。  なんで 早く 気付か なかった の か 、 、 、 エプソン 買ったら 時間 と お 金 の 無駄だった 。 くやしい 。,445,ネガティブ
1,今度 購入 した プリンター 用 の 替え インク です 。 一 つ で 済む の は 楽で よい です 。,55,ポジティブ
1,ハード ディスク の リカバリー の ため 購入 し ました 。 無事 成功 し ました 。,47,ポジティブ
1,過去 に 代替 え 製品 にて トラブル が 有り ました 。  純正 製品 な ので 安心 して 使用 でき ます 。,61,ポジティブ
